,r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper
1561,0.0,-0.41105010209718473,0.9116127541702639,0.0,0.9116127541702639,0.41105010209718473,-1.0,0.0,0.0,1.4114138172790995,0.9111786258164991,0.25,1
1562,0.0,-0.4139829983163884,0.9102846132419097,0.0,0.9102846132419097,0.4139829983163884,-1.0,0.0,0.0,1.4100839790858395,0.9141121612450651,0.25,1
1563,0.0,-0.4169195722447126,0.9089433812286032,0.0,0.9089433812286032,0.4169195722447126,-1.0,0.0,0.0,1.4087410431282474,0.9170493706331966,0.25,1
1564,0.0,-0.41985969026379544,0.9075890262071208,0.0,0.9075890262071208,0.41985969026379544,-1.0,0.0,0.0,1.407384977523607,0.9199901202965931,0.25,1
1565,0.0,-0.42280321829708456,0.9062215173993762,0.0,0.9062215173993762,0.42280321829708456,-1.0,0.0,0.0,1.4060157515349778,0.922934276093037,0.25,1
1566,0.0,-0.42575002182343885,0.9048408251827176,0.0,0.9048408251827176,0.42575002182343885,-1.0,0.0,0.0,1.4046333355814917,0.925881703436005,0.25,1
1567,0.0,-0.4286999658908579,0.9034469211000595,0.0,0.9034469211000595,0.4286999658908579,-1.0,0.0,0.0,1.4032377012484825,0.9288322673084075,0.25,1
1568,0.0,-0.43165291513033766,0.9020397778698462,0.0,0.9020397778698462,0.43165291513033766,-1.0,0.0,0.0,1.401828821297448,0.9317858322764527,0.25,1
1569,0.0,-0.43460873376984877,0.9006193693958445,0.0,0.9006193693958445,0.43460873376984877,-1.0,0.0,0.0,1.4004066696758408,0.934742262503636,0.25,1
1570,0.0,-0.4375672856484369,0.8991856707767641,0.0,0.8991856707767641,0.4375672856484369,-1.0,0.0,0.0,1.3989712215266887,0.9377014217648482,0.25,1
1571,0.0,-0.4405284342304443,0.8977386583157,0.0,0.8977386583157,0.4405284342304443,-1.0,0.0,0.0,1.3975224531980321,0.9406631734606073,0.25,1
1572,0.0,-0.4434920426198469,0.8962783095293982,0.0,0.8962783095293982,0.4434920426198469,-1.0,0.0,0.0,1.3960603422521904,0.9436273806314053,0.25,1
1573,0.0,-0.44645797357470873,0.89480460315734,0.0,0.89480460315734,0.44645797357470873,-1.0,0.0,0.0,1.3945848674748431,0.9465939059721709,0.25,1
1574,0.0,-0.44942608952175017,0.8933175191706406,0.0,0.8933175191706406,0.44942608952175017,-1.0,0.0,0.0,1.3930960088839255,0.9495626118468481,0.25,1
1575,0.0,-0.45239625257102617,0.8918170387807649,0.0,0.8918170387807649,0.45239625257102617,-1.0,0.0,0.0,1.3915937477383435,0.9525333603030834,0.25,1
1576,0.0,-0.45536832453071485,0.8903031444480524,0.0,0.8903031444480524,0.45536832453071485,-1.0,0.0,0.0,1.3900780665464947,0.9555060130870239,0.25,1
1577,0.0,-0.45834216692201357,0.8887758198900514,0.0,0.8887758198900514,0.45834216692201357,-1.0,0.0,0.0,1.3885489490746012,0.9584804316582218,0.25,1
1578,0.0,-0.4613176409941372,0.8872350500896616,0.0,0.8872350500896616,0.4613176409941372,-1.0,0.0,0.0,1.3870063803548487,0.9614564772046429,0.25,1
1579,0.0,-0.46429460773942266,0.8856808213030785,0.0,0.8856808213030785,0.46429460773942266,-1.0,0.0,0.0,1.3854503466933275,0.96443401065778,0.25,1
1580,0.0,-0.46727292790852876,0.8841131210675424,0.0,0.8841131210675424,0.46727292790852876,-1.0,0.0,0.0,1.3838808356777803,0.9674128927078615,0.25,1
1581,0.0,-0.4702524620257373,0.8825319382088858,0.0,0.8825319382088858,0.4702524620257373,-1.0,0.0,0.0,1.3822978361851446,0.9703929838191621,0.25,1
1582,0.0,-0.4732330704043469,0.8809372628488787,0.0,0.8809372628488787,0.4732330704043469,-1.0,0.0,0.0,1.3807013383888962,0.9733741442454054,0.25,1
1583,0.0,-0.47621461316216024,0.8793290864123705,0.0,0.8793290864123705,0.47621461316216024,-1.0,0.0,0.0,1.3790913337661868,0.9763562340452601,0.25,1
1584,0.0,-0.47919695023706016,0.8777074016342237,0.0,0.8777074016342237,0.47919695023706016,-1.0,0.0,0.0,1.377467815104775,0.9793391130979257,0.25,1
1585,0.0,-0.4821799414026742,0.8760722025660406,0.0,0.8760722025660406,0.4821799414026742,-1.0,0.0,0.0,1.3758307765097488,0.9823226411188046,0.25,1
1586,0.0,-0.48516344628412195,0.8744234845826786,0.0,0.8744234845826786,0.48516344628412195,-1.0,0.0,0.0,1.3741802134100378,0.9853066776752603,0.25,1
1587,0.0,-0.48814732437384595,0.8727612443885528,0.0,0.8727612443885528,0.48814732437384595,-1.0,0.0,0.0,1.372516122564712,0.9882910822024549,0.25,1
1588,0.0,-0.4911314350475202,0.871085480023725,0.0,0.871085480023725,0.4911314350475202,-1.0,0.0,0.0,1.3708385020690657,0.9912757140192682,0.25,1
1589,0.0,-0.4941156375800352,0.8693961908697756,0.0,0.8693961908697756,0.4941156375800352,-1.0,0.0,0.0,1.3691473513604873,0.9942604323442903,0.25,1
1590,0.0,-0.4970997911615574,0.8676933776554573,0.0,0.8676933776554573,0.4970997911615574,-1.0,0.0,0.0,1.367442671224107,0.9972450963118904,0.25,1
1591,0.0,-0.500083754913657,0.8659770424621299,0.0,0.8659770424621299,0.500083754913657,-1.0,0.0,0.0,1.365724463798229,1.000229564988353,0.25,1
1592,0.0,-0.5030673879055054,0.8642471887289722,0.0,0.8642471887289722,0.5030673879055054,-1.0,0.0,0.0,1.363992732579538,1.0032136973880827,0.25,1
1593,0.0,-0.5060505491701367,0.8625038212579716,0.0,0.8625038212579716,0.5060505491701367,-1.0,0.0,0.0,1.362247482428084,1.006197352489877,0.25,1
1594,0.0,-0.5090330977207685,0.8607469462186889,0.0,0.8607469462186889,0.5090330977207685,-1.0,0.0,0.0,1.3604887195720432,1.0091803892532525,0.25,1
1595,0.0,-0.5120148925671858,0.8589765711527954,0.0,0.8589765711527954,0.5120148925671858,-1.0,0.0,0.0,1.3587164516122512,1.012162666634839,0.25,1
1596,0.0,-0.5149957927321761,0.8571927049783832,0.0,0.8571927049783832,0.5149957927321761,-1.0,0.0,0.0,1.3569306875265061,1.0151440436048211,0.25,1
1597,0.0,-0.5179756572680191,0.8553953579940469,0.0,0.8553953579940469,0.5179756572680191,-1.0,0.0,0.0,1.3551314376736474,1.018124379163439,0.25,1
1598,0.0,-0.5209543452730261,0.8535845418827316,0.0,0.8535845418827316,0.5209543452730261,-1.0,0.0,0.0,1.353318713797398,1.0211035323575328,0.25,1
1599,0.0,-0.5239317159081228,0.8517602697153526,0.0,0.8517602697153526,0.5239317159081228,-1.0,0.0,0.0,1.351492529029979,1.0240813622971356,0.25,1
1600,0.0,-0.5269076284134787,0.8499225559541784,0.0,0.8499225559541784,0.5269076284134787,-1.0,0.0,0.0,1.3496528978954876,1.0270577281721094,0.25,1
1601,0.0,-0.5298819421251731,0.8480714164559814,0.0,0.8480714164559814,0.5298819421251731,-1.0,0.0,0.0,1.347799836313041,1.0300324892688204,0.25,1
1602,0.0,-0.5328545164919004,0.846206868474951,0.0,0.846206868474951,0.5328545164919004,-1.0,0.0,0.0,1.3459333615996867,1.0330055049868512,0.25,1
1603,0.0,-0.5358252110917042,0.8443289306653721,0.0,0.8443289306653721,0.5358252110917042,-1.0,0.0,0.0,1.3440534924730727,1.0359766348557424,0.25,1
1604,0.0,-0.5387938856487473,0.8424376230840622,0.0,0.8424376230840622,0.5387938856487473,-1.0,0.0,0.0,1.342160249053881,1.038945738551771,0.25,1
1605,0.0,-0.5417604000501034,0.8405329671925735,0.0,0.8405329671925735,0.5417604000501034,-1.0,0.0,0.0,1.3402536528680222,1.0419126759147495,0.25,1
1606,0.0,-0.5447246143625724,0.8386149858591527,0.0,0.8386149858591527,0.5447246143625724,-1.0,0.0,0.0,1.3383337268485906,1.0448773069648474,0.25,1
1607,0.0,-0.547686388849519,0.8366837033604595,0.0,0.8366837033604595,0.547686388849519,-1.0,0.0,0.0,1.3364004953375757,1.04783949191944,0.25,1
1608,0.0,-0.5506455839877242,0.834739145383046,0.0,0.834739145383046,0.5506455839877242,-1.0,0.0,0.0,1.3344539840873364,1.0507990912099645,0.25,1
1609,0.0,-0.5536020604842504,0.832781339024592,0.0,0.832781339024592,0.5536020604842504,-1.0,0.0,0.0,1.3324942202618297,1.0537559654987931,0.25,1
1610,0.0,-0.5565556792933171,0.8308103127948968,0.0,0.8308103127948968,0.5565556792933171,-1.0,0.0,0.0,1.330521232437596,1.0567099756961165,0.25,1
1611,0.0,-0.5595063016331822,0.8288260966166296,0.0,0.8288260966166296,0.5595063016331822,-1.0,0.0,0.0,1.3285350506045028,1.059660982976832,0.25,1
1612,0.0,-0.5624537890030246,0.8268287218258332,0.0,0.8268287218258332,0.5624537890030246,-1.0,0.0,0.0,1.326535706166243,1.062608848797432,0.25,1
1613,0.0,-0.5653980031998282,0.8248182211721847,0.0,0.8248182211721847,0.5653980031998282,-1.0,0.0,0.0,1.3245232319405877,1.0655534349128963,0.25,1
1614,0.0,-0.5683388063352599,0.8227946288190097,0.0,0.8227946288190097,0.5683388063352599,-1.0,0.0,0.0,1.3224976621593947,1.0684946033935758,0.25,1
1615,0.0,-0.5712760608525388,0.8207579803430524,0.0,0.8207579803430524,0.5712760608525388,-1.0,0.0,0.0,1.3204590324683712,1.0714322166420684,0.25,1
1616,0.0,-0.574209629543297,0.8187083127339978,0.0,0.8187083127339978,0.574209629543297,-1.0,0.0,0.0,1.3184073799265887,1.0743661374100872,0.25,1
1617,0.0,-0.5771393755644201,0.8166456643937512,0.0,0.8166456643937512,0.5771393755644201,-1.0,0.0,0.0,1.3163427430057566,1.0772962288153063,0.25,1
1618,0.0,-0.5800651624548758,0.8145700751354659,0.0,0.8145700751354659,0.5800651624548758,-1.0,0.0,0.0,1.3142651615892422,1.0802223543581966,0.25,1
1619,0.0,-0.5829868541525132,0.8124815861823309,0.0,0.8124815861823309,0.5829868541525132,-1.0,0.0,0.0,1.312174676970851,1.0831443779388308,0.25,1
1620,0.0,-0.585904315010842,0.8103802401661063,0.0,0.8103802401661063,0.585904315010842,-1.0,0.0,0.0,1.3100713318533557,1.0860621638736685,0.25,1
1621,0.0,-0.5888174098157785,0.808266081125416,0.0,0.808266081125416,0.5888174098157785,-1.0,0.0,0.0,1.30795517034678,1.088975576912309,0.25,1
1622,0.0,-0.59172600380236,0.8061391545037926,0.0,0.8061391545037926,0.59172600380236,-1.0,0.0,0.0,1.3058262379664376,1.091884482254211,0.25,1
1623,0.0,-0.5946299626714233,0.8039995071474744,0.0,0.8039995071474744,0.5946299626714233,-1.0,0.0,0.0,1.303684581630721,1.0947887455653769,0.25,1
1624,0.0,-0.5975291526062413,0.8018471873029593,0.0,0.8018471873029593,0.5975291526062413,-1.0,0.0,0.0,1.301530249658648,1.0976882329949946,0.25,1
1625,0.0,-0.6004234402891157,0.799682244614311,0.0,0.799682244614311,0.6004234402891157,-1.0,0.0,0.0,1.2993632917671603,1.1005828111920373,0.25,1
1626,0.0,-0.6033126929179246,0.7975047301202183,0.0,0.7975047301202183,0.6033126929179246,-1.0,0.0,0.0,1.2971837590681736,1.1034723473218149,0.25,1
1627,0.0,-0.6061967782226158,0.7953146962508116,0.0,0.7953146962508116,0.6061967782226158,-1.0,0.0,0.0,1.2949917040653895,1.1063567090824726,0.25,1
1628,0.0,-0.6090755644816467,0.7931121968242346,0.0,0.7931121968242346,0.6090755644816467,-1.0,0.0,0.0,1.2927871806508557,1.109235764721438,0.25,1
1629,0.0,-0.611948920538367,0.7908972870429682,0.0,0.7908972870429682,0.611948920538367,-1.0,0.0,0.0,1.290570244101284,1.1121093830518058,0.25,1
1630,0.0,-0.6148167158173373,0.7886700234899153,0.0,0.7886700234899153,0.6148167158173373,-1.0,0.0,0.0,1.2883409510741268,1.1149774334686642,0.25,1
1631,0.0,-0.6176788203405829,0.786430464124239,0.0,0.786430464124239,0.6176788203405829,-1.0,0.0,0.0,1.2860993596034065,1.117839785965352,0.25,1
1632,0.0,-0.6205351047437786,0.7841786682769608,0.0,0.7841786682769608,0.6205351047437786,-1.0,0.0,0.0,1.2838455290953064,1.1206963111496477,0.25,1
1633,0.0,-0.6233854402923614,0.781914696646315,0.0,0.781914696646315,0.6233854402923614,-1.0,0.0,0.0,1.2815795203235159,1.1235468802598885,0.25,1
1634,0.0,-0.6262296988975642,0.7796386112928644,0.0,0.7796386112928644,0.6262296988975642,-1.0,0.0,0.0,1.2793013954243384,1.126391365181006,0.25,1
1635,0.0,-0.6290677531323725,0.7773504756343746,0.0,0.7773504756343746,0.6290677531323725,-1.0,0.0,0.0,1.2770112178915571,1.12922963846049,0.25,1
1636,0.0,-0.6318994762473952,0.7750503544404503,0.0,0.7750503544404503,0.6318994762473952,-1.0,0.0,0.0,1.2747090525710632,1.1320615733242616,0.25,1
1637,0.0,-0.6347247421866499,0.7727383138269326,0.0,0.7727383138269326,0.6347247421866499,-1.0,0.0,0.0,1.2723949656552438,1.1348870436924627,0.25,1
1638,0.0,-0.6375434256032573,0.7704144212500594,0.0,0.7704144212500594,0.6375434256032573,-1.0,0.0,0.0,1.270069024677135,1.1377059241951546,0.25,1
1639,0.0,-0.6403554018750393,0.7680787455003927,0.0,0.7680787455003927,0.6403554018750393,-1.0,0.0,0.0,1.2677312985043385,1.1405180901879208,0.25,1
1640,0.0,-0.6431605471200217,0.7657313566965077,0.0,0.7657313566965077,0.6431605471200217,-1.0,0.0,0.0,1.2653818573327051,1.1433234177673715,0.25,1
1641,0.0,-0.6459587382118351,0.763372326278451,0.0,0.763372326278451,0.6459587382118351,-1.0,0.0,0.0,1.2630207726797809,1.1461217837865498,0.25,1
1642,0.0,-0.6487498527950116,0.7610017270009647,0.0,0.7610017270009647,0.6487498527950116,-1.0,0.0,0.0,1.2606481173780248,1.1489130658702305,0.25,1
1643,0.0,-0.6515337693001698,0.7586196329264838,0.0,0.7586196329264838,0.6515337693001698,-1.0,0.0,0.0,1.2582639655677967,1.1516971424301092,0.25,1
1644,0.0,-0.6543103669590931,0.7562261194179006,0.0,0.7562261194179006,0.6543103669590931,-1.0,0.0,0.0,1.2558683926901115,1.1544738926798834,0.25,1
1645,0.0,-0.6570795258196901,0.7538212631311028,0.0,0.7538212631311028,0.6570795258196901,-1.0,0.0,0.0,1.2534614754791706,1.1572431966502161,0.25,1
1646,0.0,-0.6598411267608367,0.7514051420072858,0.0,0.7514051420072858,0.6598411267608367,-1.0,0.0,0.0,1.251043291954664,1.16000493520358,0.25,1
1647,0.0,-0.6625950515070971,0.7489778352650414,0.0,0.7489778352650414,0.6625950515070971,-1.0,0.0,0.0,1.248613921413849,1.1627589900489819,0.25,1
1648,0.0,-0.6653411826433179,0.7465394233922219,0.0,0.7465394233922219,0.6653411826433179,-1.0,0.0,0.0,1.2461734444234074,1.16550524375656,0.25,1
1649,0.0,-0.6680794036290959,0.7440899881375851,0.0,0.7440899881375851,0.6680794036290959,-1.0,0.0,0.0,1.2437219428110797,1.1682435797720527,0.25,1
1650,0.0,-0.6708095988131132,0.7416296125022181,0.0,0.7416296125022181,0.6708095988131132,-1.0,0.0,0.0,1.2412594996570814,1.1709738824311364,0.25,1
1651,0.0,-0.6735316534473357,0.7391583807307458,0.0,0.7391583807307458,0.6735316534473357,-1.0,0.0,0.0,1.2387861992852995,1.1736960369736271,0.25,1
1652,0.0,-0.6762454537010747,0.7366763783023232,0.0,0.7366763783023232,0.6762454537010747,-1.0,0.0,0.0,1.2363021272542791,1.1764099295575432,0.25,1
1653,0.0,-0.6789508866749075,0.7341836919214134,0.0,0.7341836919214134,0.6789508866749075,-1.0,0.0,0.0,1.2338073703479897,1.1791154472730279,0.25,1
1654,0.0,-0.6816478404144517,0.7316804095083551,0.0,0.7316804095083551,0.6816478404144517,-1.0,0.0,0.0,1.231302016566385,1.1818124781561252,0.25,1
1655,0.0,-0.6843362039239904,0.7291666201897222,0.0,0.7291666201897222,0.6843362039239904,-1.0,0.0,0.0,1.2287861551157513,1.1845009112024074,0.25,1
1656,0.0,-0.6870158671799517,0.7266424142884718,0.0,0.7266424142884718,0.6870158671799517,-1.0,0.0,0.0,1.2262598763988484,1.1871806363804556,0.25,1
1657,0.0,-0.6896867211442265,0.7241078833138926,0.0,0.7241078833138926,0.6896867211442265,-1.0,0.0,0.0,1.2237232720048477,1.1898515446451783,0.25,1
1658,0.0,-0.6923486577773353,0.7215631199513471,0.0,0.7215631199513471,0.6923486577773353,-1.0,0.0,0.0,1.2211764346990646,1.1925135279509806,0.25,1
1659,0.0,-0.6950015700514321,0.7190082180518135,0.0,0.7190082180518135,0.6950015700514321,-1.0,0.0,0.0,1.2186194584124916,1.1951664792647674,0.25,1
1660,0.0,-0.6976453519631449,0.7164432726212311,0.0,0.7164432726212311,0.6976453519631449,-1.0,0.0,0.0,1.2160524382311348,1.1978102925787861,0.25,1
1661,0.0,-0.7002798985462505,0.7138683798096489,0.0,0.7138683798096489,0.7002798985462505,-1.0,0.0,0.0,1.213475470385152,1.2004448629233024,0.25,1
1662,0.0,-0.7029051058841812,0.7112836369001807,0.0,0.7112836369001807,0.7029051058841812,-1.0,0.0,0.0,1.2108886522377993,1.203070086379106,0.25,1
1663,0.0,-0.7055208711223578,0.7086891422977702,0.0,0.7086891422977702,0.7055208711223578,-1.0,0.0,0.0,1.2082920822741867,1.205685860089845,0.25,1
1664,0.0,-0.7081270924803498,0.7060849955177678,0.0,0.7060849955177678,0.7081270924803498,-1.0,0.0,0.0,1.2056858600898448,1.2082920822741872,0.25,1
1665,0.0,-0.7107236692638564,0.7034712971743199,0.0,0.7034712971743199,0.7107236692638564,-1.0,0.0,0.0,1.2030700863791057,1.2108886522377995,0.25,1
1666,0.0,-0.7133105018765091,0.7008481489685784,0.0,0.7008481489685784,0.7133105018765091,-1.0,0.0,0.0,1.2004448629233027,1.2134754703851518,0.25,1
1667,0.0,-0.7158874918314903,0.6982156536767262,0.0,0.6982156536767262,0.7158874918314903,-1.0,0.0,0.0,1.197810292578786,1.2160524382311353,0.25,1
1668,0.0,-0.7184545417629636,0.6955739151378306,0.0,0.6955739151378306,0.7184545417629636,-1.0,0.0,0.0,1.1951664792647674,1.218619458412492,0.25,1
1669,0.0,-0.7210115554373243,0.6929230382415137,0.0,0.6929230382415137,0.7210115554373243,-1.0,0.0,0.0,1.1925135279509804,1.221176434699065,0.25,1
1670,0.0,-0.7235584377642497,0.6902631289154582,0.0,0.6902631289154582,0.7235584377642497,-1.0,0.0,0.0,1.1898515446451783,1.223723272004848,0.25,1
1671,0.0,-0.7260950948075618,0.6875942941127404,0.0,0.6875942941127404,0.7260950948075618,-1.0,0.0,0.0,1.1871806363804553,1.2262598763988488,0.25,1
1672,0.0,-0.728621433795893,0.6849166417989981,0.0,0.6849166417989981,0.728621433795893,-1.0,0.0,0.0,1.1845009112024076,1.228786155115751,0.25,1
1673,0.0,-0.7311373631331544,0.6822302809394332,0.0,0.6822302809394332,0.7311373631331544,-1.0,0.0,0.0,1.181812478156125,1.231302016566385,0.25,1
1674,0.0,-0.7336427924088016,0.6795353214856577,0.0,0.6795353214856577,0.7336427924088016,-1.0,0.0,0.0,1.1791154472730283,1.2338073703479895,0.25,1
1675,0.0,-0.7361376324079014,0.6768318743623777,0.0,0.6768318743623777,0.7361376324079014,-1.0,0.0,0.0,1.1764099295575432,1.2363021272542793,0.25,1
1676,0.0,-0.7386217951209896,0.6741200514539283,0.0,0.6741200514539283,0.7386217951209896,-1.0,0.0,0.0,1.1736960369736273,1.2387861992852995,0.25,1
1677,0.0,-0.741095193753726,0.671399965590651,0.0,0.671399965590651,0.741095193753726,-1.0,0.0,0.0,1.1709738824311366,1.241259499657081,0.25,1
1678,0.0,-0.7435577427363371,0.6686717305351282,0.0,0.6686717305351282,0.7435577427363371,-1.0,0.0,0.0,1.1682435797720525,1.2437219428110802,0.25,1
1679,0.0,-0.7460093577328467,0.6659354609682725,0.0,0.6659354609682725,0.7460093577328467,-1.0,0.0,0.0,1.16550524375656,1.2461734444234074,0.25,1
1680,0.0,-0.7484499556500984,0.6631912724752684,0.0,0.6631912724752684,0.7484499556500984,-1.0,0.0,0.0,1.1627589900489819,1.248613921413849,0.25,1
1681,0.0,-0.7508794546465557,0.6604392815313843,0.0,0.6604392815313843,0.7508794546465557,-1.0,0.0,0.0,1.1600049352035802,1.2510432919546637,0.25,1
1682,0.0,-0.7532977741408917,0.6576796054876403,0.0,0.6576796054876403,0.7532977741408917,-1.0,0.0,0.0,1.157243196650216,1.2534614754791709,0.25,1
1683,0.0,-0.755704834820353,0.6549123625563523,0.0,0.6549123625563523,0.755704834820353,-1.0,0.0,0.0,1.1544738926798837,1.2558683926901115,0.25,1
1684,0.0,-0.7581005586489102,0.6521376717965388,0.0,0.6521376717965388,0.7581005586489102,-1.0,0.0,0.0,1.151697142430109,1.2582639655677967,0.25,1
1685,0.0,-0.7604848688751785,0.6493556530992107,0.0,0.6493556530992107,0.7604848688751785,-1.0,0.0,0.0,1.1489130658702302,1.2606481173780253,0.25,1
1686,0.0,-0.7628576900401179,0.6465664271725337,0.0,0.6465664271725337,0.7628576900401179,-1.0,0.0,0.0,1.14612178378655,1.2630207726797806,0.25,1
1687,0.0,-0.7652189479845102,0.64377011552687,0.0,0.64377011552687,0.7652189479845102,-1.0,0.0,0.0,1.143323417767371,1.2653818573327056,0.25,1
1688,0.0,-0.7675685698561989,0.6409668404597147,0.0,0.6409668404597147,0.7675685698561989,-1.0,0.0,0.0,1.1405180901879202,1.267731298504339,0.25,1
1689,0.0,-0.7699064841171119,0.6381567250405086,0.0,0.6381567250405086,0.7699064841171119,-1.0,0.0,0.0,1.1377059241951548,1.270069024677135,0.25,1
1690,0.0,-0.7722326205500468,0.6353398930953473,0.0,0.6353398930953473,0.7722326205500468,-1.0,0.0,0.0,1.1348870436924623,1.272394965655244,0.25,1
1691,0.0,-0.7745469102652224,0.6325164691915915,0.0,0.6325164691915915,0.7745469102652224,-1.0,0.0,0.0,1.1320615733242616,1.2747090525710634,0.25,1
1692,0.0,-0.7768492857066055,0.6296865786223625,0.0,0.6296865786223625,0.7768492857066055,-1.0,0.0,0.0,1.1292296384604896,1.2770112178915576,0.25,1
1693,0.0,-0.7791396806579937,0.626850347390954,0.0,0.626850347390954,0.7791396806579937,-1.0,0.0,0.0,1.1263913651810062,1.2793013954243384,0.25,1
1694,0.0,-0.7814180302488698,0.6240079021951376,0.0,0.6240079021951376,0.7814180302488698,-1.0,0.0,0.0,1.123546880259888,1.281579520323516,0.25,1
1695,0.0,-0.7836842709600138,0.6211593704113877,0.0,0.6211593704113877,0.7836842709600138,-1.0,0.0,0.0,1.120696311149648,1.2838455290953061,0.25,1
1696,0.0,-0.785938340628883,0.6183048800790091,0.0,0.6183048800790091,0.785938340628883,-1.0,0.0,0.0,1.117839785965352,1.2860993596034065,0.25,1
1697,0.0,-0.7881801784547474,0.6154445598841884,0.0,0.6154445598841884,0.7881801784547474,-1.0,0.0,0.0,1.114977433468664,1.2883409510741268,0.25,1
1698,0.0,-0.7904097250035873,0.6125785391439644,0.0,0.6125785391439644,0.7904097250035873,-1.0,0.0,0.0,1.112109383051806,1.2905702441012838,0.25,1
1699,0.0,-0.7926269222127539,0.6097069477901143,0.0,0.6097069477901143,0.7926269222127539,-1.0,0.0,0.0,1.1092357647214377,1.2927871806508557,0.25,1
1700,0.0,-0.7948317133953812,0.6068299163529782,0.0,0.6068299163529782,0.7948317133953812,-1.0,0.0,0.0,1.1063567090824722,1.29499170406539,0.25,1
1701,0.0,-0.7970240432445617,0.6039475759452066,0.0,0.6039475759452066,0.7970240432445617,-1.0,0.0,0.0,1.1034723473218144,1.2971837590681736,0.25,1
1702,0.0,-0.7992038578372763,0.6010600582454424,0.0,0.6010600582454424,0.7992038578372763,-1.0,0.0,0.0,1.100582811192037,1.2993632917671603,0.25,1
1703,0.0,-0.8013711046380805,0.598167495481945,0.0,0.598167495481945,0.8013711046380805,-1.0,0.0,0.0,1.0976882329949949,1.301530249658648,0.25,1
1704,0.0,-0.803525732502548,0.5952700204161501,0.0,0.5952700204161501,0.803525732502548,-1.0,0.0,0.0,1.0947887455653769,1.303684581630721,0.25,1
1705,0.0,-0.8056676916804665,0.5923677663261808,0.0,0.5923677663261808,0.8056676916804665,-1.0,0.0,0.0,1.091884482254211,1.3058262379664376,0.25,1
1706,0.0,-0.8077969338187915,0.5894608669903025,0.0,0.5894608669903025,0.8077969338187915,-1.0,0.0,0.0,1.088975576912309,1.30795517034678,0.25,1
1707,0.0,-0.8099134119643535,0.58654945667033,0.0,0.58654945667033,0.8099134119643535,-1.0,0.0,0.0,1.086062163873668,1.3100713318533561,0.25,1
1708,0.0,-0.812017080566317,0.5836336700949967,0.0,0.5836336700949967,0.812017080566317,-1.0,0.0,0.0,1.0831443779388306,1.3121746769708513,0.25,1
1709,0.0,-0.8141078954783979,0.5807136424432733,0.0,0.5807136424432733,0.8141078954783979,-1.0,0.0,0.0,1.0802223543581966,1.3142651615892422,0.25,1
1710,0.0,-0.8161858139608305,0.5777895093276587,0.0,0.5777895093276587,0.8161858139608305,-1.0,0.0,0.0,1.0772962288153067,1.3163427430057566,0.25,1
1711,0.0,-0.8182507946820897,0.5748614067774325,0.0,0.5748614067774325,0.8182507946820897,-1.0,0.0,0.0,1.0743661374100868,1.318407379926589,0.25,1
1712,0.0,-0.820302797720366,0.5719294712218809,0.0,0.5719294712218809,0.820302797720366,-1.0,0.0,0.0,1.0714322166420682,1.3204590324683712,0.25,1
1713,0.0,-0.8223417845647952,0.5689938394734937,0.0,0.5689938394734937,0.8223417845647952,-1.0,0.0,0.0,1.0684946033935756,1.322497662159395,0.25,1
1714,0.0,-0.8243677181164413,0.5660546487111396,0.0,0.5660546487111396,0.8243677181164413,-1.0,0.0,0.0,1.0655534349128963,1.3245232319405877,0.25,1
1715,0.0,-0.8263805626890313,0.5631120364632246,0.0,0.5631120364632246,0.8263805626890313,-1.0,0.0,0.0,1.0626088487974317,1.326535706166243,0.25,1
1716,0.0,-0.8283802840094455,0.5601661405908344,0.0,0.5601661405908344,0.8283802840094455,-1.0,0.0,0.0,1.059660982976832,1.3285350506045028,0.25,1
1717,0.0,-0.8303668492179636,0.5572170992708603,0.0,0.5572170992708603,0.8303668492179636,-1.0,0.0,0.0,1.0567099756961167,1.330521232437596,0.25,1
1718,0.0,-0.8323402268682599,0.5542650509791264,0.0,0.5542650509791264,0.8323402268682599,-1.0,0.0,0.0,1.0537559654987931,1.3324942202618297,0.25,1
1719,0.0,-0.8343003869271598,0.5513101344735025,0.0,0.5513101344735025,0.8343003869271598,-1.0,0.0,0.0,1.0507990912099645,1.3344539840873364,0.25,1
1720,0.0,-0.8362473007741467,0.5483524887770219,0.0,0.5483524887770219,0.8362473007741467,-1.0,0.0,0.0,1.0478394919194403,1.3364004953375757,0.25,1
1721,0.0,-0.8381809412006271,0.5453922531609987,0.0,0.5453922531609987,0.8381809412006271,-1.0,0.0,0.0,1.044877306964847,1.3383337268485906,0.25,1
1722,0.0,-0.8401012824089504,0.5424295671281544,0.0,0.5424295671281544,0.8401012824089504,-1.0,0.0,0.0,1.041912675914749,1.3402536528680224,0.25,1
1723,0.0,-0.8420083000111888,0.539464570395747,0.0,0.539464570395747,0.8420083000111888,-1.0,0.0,0.0,1.0389457385517713,1.342160249053881,0.25,1
1724,0.0,-0.8439019710276703,0.5364974028787215,0.0,0.5364974028787215,0.8439019710276703,-1.0,0.0,0.0,1.0359766348557427,1.3440534924730727,0.25,1
1725,0.0,-0.8457822738852746,0.5335282046728687,0.0,0.5335282046728687,0.8457822738852746,-1.0,0.0,0.0,1.033005504986851,1.3459333615996871,0.25,1
